How Hard, How Bitter It Is To Become A Man!	Como é difícil e amargo se tornar um homem!	Albert Camus
Conduct, Which Involves A Decision Of The Ultimate Fate Of The Agent Cannot Be Based On Illusions.	A conduta que envolve uma decisão sobre o destino final do agente não pode ser baseada em ilusões.	Muhammed Iqbal
I Don'T Know Who My Grandfather Was; I Am Much More Concerned To Know What His Grandson Will Be.	Não sei quem era meu avô; Estou muito mais preocupado em saber como será seu neto.	Abraham Lincoln
Look for the answer inside your question.	Procure a resposta dentro da sua pergunta.	Rumi
Adversity Makes Men, And Prosperity Makes Monsters.	A adversidade faz os homens e a prosperidade faz os monstros.	Victor Hugo
Our Greatest Weakness Lies In Giving Up. The Most Certain Way To Succeed Is Always To Try Just One More Time.	Nossa maior fraqueza está em desistir. A maneira mais certa de ter sucesso é sempre tentar apenas mais uma vez.	Thomas A. Edison
It Is Better To Remain Silent And Be Thought A Fool Than To Open One'S Mouth And Remove All Doubt.	É melhor permanecer calado e ser considerado um tolo do que abrir a boca e tirar todas as dúvidas.	Abraham Lincoln
He Who Has Never Learned To Obey Cannot Be A Good Commander.	Quem nunca aprendeu a obedecer não pode ser um bom comandante.	Aristotle
You Cannot Create Experience. You Must Undergo It.	Você não pode criar experiência. Você deve passar por isso.	Albert Camus
I am grateful for all my victories, but I am especially grateful for my losses, because they only made me work harder.	Sou grato por todas as minhas vitórias, mas sou especialmente grato pelas minhas derrotas, porque elas só me fizeram trabalhar mais.	Muhammad Ali
Wrinkles Should Merely Indicate Where Smiles Have Been.	As rugas devem apenas indicar onde estiveram os sorrisos.	Mark Twain
No Legacy Is So Rich As Honesty.	Nenhum legado é tão rico quanto a honestidade.	William Shakespeare
The outcome of fear is disappointment and shyness is frustration.	O resultado do medo é a decepção e a timidez é a frustração.	Ali ibn Abi Talib (R.A)
Work with integrity and succeed with integrity.	Trabalhe com integridade e tenha sucesso com integridade.	Abdul Kalam
You were born with potential. You were born with goodness and trust. You were born with ideals and dreams. You were born with greatness. You were born with wings. You are not meant for crawling, so don't. You have wings. Learn to use them and fly.	Você nasceu com potencial. Você nasceu com bondade e confiança. Você nasceu com ideais e sonhos. Você nasceu com grandeza. Você nasceu com asas. Você não foi feito para rastejar, então não faça isso. Você tem asas. Aprenda a usá-los e voar.	Rumi
Move, but don't move the way fear makes you move.	Mova-se, mas não se mova do jeito que o medo faz você se mover.	Rumi
It Does Not Matter How Slowly You Go As Long As You Do Not Stop.	Não importa quão devagar você vá, desde que não pare.	Confucius
There is no nobility with bad manners.	Não existe nobreza com maus modos.	Ali ibn Abi Talib (R.A)
You should not quarrel with your neighbor, for he will remain where he is, but your high handedness will become the talk of the people.	Você não deve brigar com seu vizinho, pois ele permanecerá onde está, mas sua arrogância se tornará o assunto do povo.	Abu Bakr (R.A)
Never stop fighting until you arrive at your destined place - that is, the unique you. Have an aim in life, continuously acquire knowledge, work hard, and have perseverance to realise the great life.	Nunca pare de lutar até chegar ao lugar que lhe foi destinado – ou seja, o você único. Tenha um objetivo na vida, adquira conhecimento continuamente, trabalhe duro e tenha perseverança para realizar a grande vida.	Abdul Kalam
I Like To See A Man Proud Of The Place In Which He Lives. I Like To See A Man Live So That His Place Will Be Proud Of Him.	Gosto de ver um homem orgulhoso do lugar onde mora. Gosto de ver um homem viver para que seu lugar se orgulhe dele.	Abraham Lincoln
Let me define a leader. He must have vision and passion and not be afraid of any problem. Instead, he should know how to defeat it. Most importantly, he must work with integrity.	Deixe-me definir um líder. Ele deve ter visão e paixão e não ter medo de nenhum problema. Em vez disso, ele deveria saber como derrotá-lo. Mais importante ainda, ele deve trabalhar com integridade.	Abdul Kalam
Whatever Your Heart Clings To And Confides In, That Is Really Your God.	Tudo o que seu coração se apega e confia, esse é realmente o seu Deus.	Martin Luther
Dogs Never Bite Me. Just Humans.	Os cães nunca me mordem. Apenas humanos.	Marilyn Monroe
Your Successes And Happiness Are Forgiven You Only If You Generously Consent To Share Them.	Seus sucessos e felicidade serão perdoados somente se você generosamente consentir em compartilhá-los.	Albert Camus
When A Person Really Desires Something, All The Universe Conspires To Help That Person To Realize His Dream.	Quando uma pessoa realmente deseja algo, todo o universo conspira para ajudar essa pessoa a realizar seu sonho.	Paulo Coelho
I Didn'T Fail The Test, I Just Found 100 Ways To Do It Wrong.	Não falhei no teste, apenas encontrei 100 maneiras de fazer errado.	Benjamin Franklin
One who thinks and reflects develops his foresight and vision.	Quem pensa e reflete desenvolve sua previsão e visão.	Ali ibn Abi Talib (R.A)
When Red-Haired People Are Above A Certain Social Grade Their Hair Is Auburn.	Quando as pessoas ruivas estão acima de um determinado nível social, seu cabelo é castanho-avermelhado.	Mark Twain
I Have Held Many Things In My Hands, And I Have Lost Them All; But Whatever I Have Placed In God'S Hands, That I Still Possess.	Segurei muitas coisas em minhas mãos e perdi todas; Mas tudo o que coloquei nas mãos de Deus, isso ainda possuo.	Martin Luther
Always remember you are braver than you believe, stronger than you seem, smarter than you think and twice as beautiful as you'd ever imagined. Yesterday I was clever, so I wanted to change the world. Today I am wise, so I am changing myself.	Lembre-se sempre de que você é mais corajoso do que acredita, mais forte do que parece, mais inteligente do que pensa e duas vezes mais bonito do que jamais imaginou. Ontem eu era inteligente, então queria mudar o mundo. Hoje sou sábio, então estou mudando a mim mesmo.	Rumi
Two Great European Narcotics, Alcohol And Christianity.	Dois grandes narcóticos europeus, álcool e cristianismo.	Friedrich Nietzsche
That which you do not wish for yourself, do not impose on others.	Aquilo que você não deseja para si, não imponha aos outros.	Umar ibn Al-Khattāb (R.A)
There Is No Labor A Person Does That Is Undignified; If They Do It Right.	Não há trabalho indigno que uma pessoa faça; Se eles fizerem certo.	Bill Cosby
The People Themselves, And Not Their Servants, Can Safely Reverse Their Own Deliberate Decisions.	O próprio povo, e não os seus servos, pode reverter com segurança as suas próprias decisões deliberadas.	Abraham Lincoln
I Hated Every Minute Of Training, But I Said, 'Don'T Quit. Suffer Now And Live The Rest Of Your Life As A Champion.'	Odiei cada minuto de treinamento, mas disse: ‘Não desista. Sofra agora e viva o resto da sua vida como um campeão.'	Muhammad Ali
We Shall Draw From The Heart Of Suffering Itself The Means Of Inspiration And Survival.	Tiraremos do próprio coração do sofrimento os meios de inspiração e sobrevivência.	Winston Churchill
When The Solution Is Simple, God Is Answering.	Quando a solução é simples, Deus está respondendo.	Albert Einstein
I Have A Theory That The Truth Is Never Told During The Nine-To-Five Hours.	Tenho uma teoria de que a verdade nunca é dita durante as nove às cinco horas.	Hunter S. Thompson
Democracy Is When The Indigent, And Not The Men Of Property, Are The Rulers.	A democracia é quando os indigentes, e não os homens de propriedade, são os governantes.	Aristotle
You're not going to enjoy every minute of the journey, but the success you'll find at the end will make it all worth it.	Você não vai aproveitar cada minuto da jornada, mas o sucesso que encontrará no final fará com que tudo valha a pena.	Muhammad Ali
There is no knowledge and science like pondering and thought; and there is no prosperity and advancement like knowledge and science.	Não há conhecimento e ciência como a ponderação e o pensamento; e não há prosperidade e avanço como o conhecimento e a ciência.	Ali ibn Abi Talib (R.A)
If We Did All The Things We Are Capable Of, We Would Literally Astound Ourselves.	Se fizéssemos todas as coisas de que somos capazes, ficaríamos literalmente surpresos.	Thomas A. Edison
Be like a tree and let the dead leaves drop.	Seja como uma árvore e deixe cair as folhas mortas.	Rumi
Don'T Find Fault, Find A Remedy.	Não encontre falhas, encontre uma solução.	Henry Ford
A friend cannot be considered a friend until he is tested in three occasions: in timeof need, behind your back, and after your death.	Um amigo não pode ser considerado um amigo até que seja testado em três ocasiões: em momentos de necessidade, nas suas costas e após a sua morte.	Ali ibn Abi Talib (R.A)
I'm too fast. I'm too smart. I'm too pretty.	Eu sou muito rápido. Eu sou muito inteligente. Eu sou muito bonito.	Muhammad Ali
Indignation Is A Submission Of Our Thoughts, But Not Of Our Desires.	A indignação é uma submissão de nossos pensamentos, mas não de nossos desejos.	Bertrand Russell
Sir, My Concern Is Not Whether God Is On Our Side; My Greatest Concern Is To Be On God'S Side, For God Is Always Right.	Senhor, minha preocupação não é se Deus está do nosso lado; Minha maior preocupação é estar ao lado de Deus, pois Deus tem sempre razão.	Abraham Lincoln
At Times One Remains Faithful To A Cause Only Because Its Opponents Do Not Cease To Be Insipid.	Às vezes só se permanece fiel a uma causa porque seus oponentes não deixam de ser insípidos.	Friedrich Nietzsche
I Put My Heart And My Soul Into My Work, And Have Lost My Mind In The Process.	Coloquei meu coração e minha alma em meu trabalho e perdi a cabeça no processo.	Vincent Van Gogh
In a competition of love we'll all share in the victory, no matter who comes first.	Numa competição de amor, todos partilharemos a vitória, independentemente de quem chegar primeiro.	Muhammad Ali
Some Are Born Great, Some Achieve Greatness, And Some Have Greatness Thrust Upon Them.	Alguns nascem grandes, alguns alcançam a grandeza e alguns têm a grandeza imposta a eles.	William Shakespeare
There is no capital more useful than intellect and wisdom, and there is no indigence more injurious than ignorance and unawareness.	Não há capital mais útil que o intelecto e a sabedoria, e não há indigência mais prejudicial que a ignorância e a inconsciência.	Ali ibn Abi Talib (R.A)
There is a voice that doesn't use words. Listen.	Existe uma voz que não usa palavras. Ouvir.	Rumi
If a sheep dies on the shore of the Euphrates I fear lest Allah ask me to account for it on the Day of Resurrection.	Se uma ovelha morre nas margens do Eufrates, temo que Allah me peça contas no Dia da Ressurreição.	Umar ibn Al-Khattāb (R.A)
Do not deceive or be faithless even with your enemy.	Não engane nem seja infiel mesmo com seu inimigo.	Abu Bakr (R.A)
Pondering must turn out to be your cash asset, regardless of whichever ups and downs you occur throughout in the everyday living.	A reflexão deve se tornar seu ativo monetário, independentemente dos altos e baixos que você enfrenta na vida cotidiana.	Abdul Kalam
Building capacity dissolves differences. It irons out inequalities.	A construção de capacidade dissolve as diferenças. Elimina as desigualdades.	Abdul Kalam
All your anxiety is because of your desire for harmony. Seek disharmony, then you will gain peace.	Toda a sua ansiedade se deve ao seu desejo de harmonia. Busque a desarmonia e então você alcançará a paz.	Rumi
As long as you are pure of heart, you speak the truth.	Contanto que você seja puro de coração, você fala a verdade.	Umar ibn Al-Khattāb (R.A)
Most People Spend More Time And Energy Going Around Problems Than In Trying To Solve Them.	A maioria das pessoas gasta mais tempo e energia resolvendo problemas do que tentando resolvê-los.	Henry Ford
If You Judge People, You Have No Time To Love Them.	Se você julga as pessoas, não tem tempo para amá-las.	Mother Teresa
Talent In Cheaper Than Table Salt. What Separates The Talented Individual From The Successful One Is A Lot Of Hard Work.	Talento mais barato que sal de cozinha. O que separa o indivíduo talentoso do bem-sucedido é muito trabalho duro.	Stephen King
The World We Have Created Is A Product Of Our Thinking.	O mundo que criamos é um produto do nosso pensamento.	Albert Einstein
When A Hundred Men Stand Together, Each Of Them Loses His Mind And Gets Another One.	Quando cem homens se unem, cada um deles perde a cabeça e pega outro.	Friedrich Nietzsche
Fanatics Are Picturesque, Mankind Would Rather See Gestures Than Listen To Reasons.	Os fanáticos são pitorescos, a humanidade prefere ver gestos a ouvir razões.	Friedrich Nietzsche
Every day is different, and some days are better than others, but no matter how challenging the day, I get up and live it.	Cada dia é diferente e alguns dias são melhores que outros, mas por mais desafiador que seja o dia, eu me levanto e o vivo.	Muhammad Ali
The Educated Southerner Has No Use For An 'R', Except At The Beginning Of A Word.	O sulista educado não usa 'R', exceto no início de uma palavra.	Mark Twain
To Love Is To Act.	Amar é agir.	Victor Hugo
My Dream Is Of A Place And A Time Where America Will Once Again Be Seen As The Last Best Hope Of Earth.	Meu sonho é um lugar e uma época onde a América será mais uma vez vista como a última melhor esperança da Terra.	Abraham Lincoln
What comes, will go. What is found, will be lost again. But what you are is beyond coming and going and beyond description.	O que vier, irá. O que for encontrado será perdido novamente. Mas o que você é está além do ir e vir e da descrição.	Rumi
Dreams are not those which comes while we are sleeping, but dreams are those when u don't sleep before fulfilling them.	Sonhos não são aqueles que surgem enquanto dormimos, mas sonhos são aqueles que você não dorme antes de realizá-los.	Abdul Kalam
To Fear Love Is To Fear Life, And Those Who Fear Life Are Already Three Parts Dead.	Temer o amor é temer a vida, e aqueles que temem a vida já estão três partes mortos.	Bertrand Russell
Expect The Best. Prepare For The Worst. Capitalize On What Comes.	Espere o melhor. Prepare-se para o pior. Aproveite o que vem.	Zig Ziglar
My soul is my guide, for my soul is of that abode. I will not speak of the earthly. I am of the unknown.	Minha alma é meu guia, pois minha alma é daquela morada. Não falarei do terreno. Eu sou do desconhecido.	Rumi
Try not to resist the changes that come your way. Instead let life live through you. And do not worry that your life is turning upside down. How do you know that the side you are used to is better than the one to come?	Tente não resistir às mudanças que surgem em seu caminho. Em vez disso, deixe a vida viver através de você. E não se preocupe se sua vida estiver virando de cabeça para baixo. Como você sabe que o lado que você está acostumado é melhor do que o que está por vir?	Rumi
Religions have different names, and they all contain truth, expressed in different ways forms and times.	As religiões têm nomes diferentes e todas contêm verdades, expressas de maneiras e tempos diferentes.	Muhammad Ali
All That I Am, Or Hope To Be, I Owe To My Angel Mother.	Tudo o que sou, ou espero ser, devo ao meu anjo mãe.	Abraham Lincoln
Doing as others told me, I was Blind. Coming when others called me, I was Lost. Then I left everyone, myself as well. Then I found Everyone, Myself as well.	Fazendo o que os outros me disseram, fiquei cego. Vindo quando outros me ligaram, eu estava perdido. Aí deixei todo mundo, eu também. Então encontrei todos, eu também.	Rumi
Happiness Is When What You Think, What You Say, And What You Do Are In Harmony.	Felicidade é quando o que você pensa, o que você diz e o que você faz estão em harmonia.	Mahatma Gandhi
Nothing Will Work Unless You Do.	Nada funcionará a menos que você faça.	Maya Angelou
My Books Are Like Water; Those Of The Great Geniuses Are Wine. (Fortunately) Everybody Drinks Water.	Meus livros são como água; Aqueles Dos Grandes Gênios São Vinho. (Felizmente) Todo mundo bebe água.	Mark Twain
Grief can be the garden of compassion. If you keep your heart open through everything, your pain can become your greatest ally in your life's search for love and wisdom.	O luto pode ser o jardim da compaixão. Se você mantiver seu coração aberto em tudo, sua dor poderá se tornar sua maior aliada na busca por amor e sabedoria em sua vida.	Rumi
To be alone means that you avoid bad company. But to have a true friend is better than being alone.	Estar sozinho significa evitar más companhias. Mas ter um amigo verdadeiro é melhor do que ficar sozinho.	Umar ibn Al-Khattāb (R.A)
I am the greatest.	Eu sou o maior.	Muhammad Ali
Only a man who knows what it is like to be defeated can reach down to the bottom of his soul and come up with the extra ounce of power it takes to win when the match is even.	Somente um homem que sabe o que é ser derrotado pode chegar ao fundo de sua alma e encontrar a dose extra de poder necessária para vencer quando a partida está empatada.	Muhammad Ali
Riches without faith are the greatest poverty.	Riquezas sem fé são a maior pobreza.	Ali ibn Abi Talib (R.A)
I'm the most recognized and loved man that ever lived cuz there weren't no satellites when Jesus and Moses were around, so people far away in the villages didn't know about them.	Sou o homem mais reconhecido e amado que já existiu porque não havia satélites quando Jesus e Moisés estavam por perto, então as pessoas nas aldeias distantes não sabiam sobre eles.	Muhammad Ali
The Lord Prefers Common-Looking People. That Is Why He Makes So Many Of Them.	O Senhor prefere pessoas de aparência comum. É por isso que ele faz tantos deles.	Abraham Lincoln
Whether you love God or you love a human being, if you love enough you will come into the presence of Love itself.	Quer você ame a Deus ou ame um ser humano, se você amar o suficiente, chegará à presença do próprio Amor.	Rumi
O Allah do not give me in excess lest I may be disobedient.	Ó Allah, não me dê em excesso para que eu não seja desobediente.	Umar ibn Al-Khattāb (R.A)
Eros Will Have Naked Bodies; Friendship Naked Personalities.	Eros terá corpos nus; Amizade Personalidades Nuas.	C. S. Lewis
In a democracy, the well-being, individuality and happiness of every citizen is important for the overall prosperity, peace and happiness of the nation.	Numa democracia, o bem-estar, a individualidade e a felicidade de cada cidadão são importantes para a prosperidade, a paz e a felicidade globais da nação.	Abdul Kalam
The happiest of people is the one under whose care people are happy because of him, and the most miserable of people is the one under whose care people are miserable because of him.	A pessoa mais feliz é aquela sob cujos cuidados as pessoas são felizes por causa dele, e a mais miserável das pessoas é aquela sob cujos cuidados as pessoas são infelizes por causa dele.	Umar ibn Al-Khattāb (R.A)
He who guards his secrets retains control in his own hands.	Aquele que guarda seus segredos mantém o controle em suas próprias mãos.	Ali ibn Abi Talib (R.A)
Success is not achieved by winning all the time. Real success comes when we rise after we fall.	O sucesso não é alcançado vencendo o tempo todo. O verdadeiro sucesso vem quando nos levantamos depois de cairmos.	Muhammad Ali
Humility Is Not Thinking Less Of Yourself, It'S Thinking Of Yourself Less.	Humildade não é pensar menos em si mesmo, é pensar menos em si mesmo.	C. S. Lewis
No amount of worrying can change the future. Go easy on yourself, for the outcome of all affairs is determined by God's decree. If something is meant to go elsewhere, it will never come your way, but if it is yours by destiny, from you it cannot flee.	Nenhuma preocupação pode mudar o futuro. Vá com calma, pois o resultado de todos os assuntos é determinado pelo decreto de Deus. Se algo for destinado a ir para outro lugar, nunca surgirá em seu caminho, mas se for seu por destino, não poderá fugir de você.	Umar ibn Al-Khattāb (R.A)
Fear him, whom you hate.	Tema aquele a quem você odeia.	Umar ibn Al-Khattāb (R.A)
The word of God is the medicine of the heart.	A palavra de Deus é o remédio do coração.	Ali ibn Abi Talib (R.A)
Do You Think God Gets Stoned? I Think So... Look At The Platypus.	Você acha que Deus fica apedrejado? Acho que sim... Olhe para o ornitorrinco.	Robin Williams
The Good Life Is One Inspired By Love And Guided By Knowledge.	A boa vida é inspirada no amor e guiada pelo conhecimento.	Bertrand Russell
I Believe In Christianity As I Believe That The Sun Has Risen: Not Only Because I See It, But Because By It I See Everything Else.	Acredito no Cristianismo como acredito que o Sol nasceu: não apenas porque o vejo, mas porque através dele vejo todo o resto.	C. S. Lewis
The Airplane Has Had A Big Impact On My Life.	O avião teve um grande impacto na minha vida.	Jim Courier
Indifference And Neglect Often Do Much More Damage Than Outright Dislike.	A indiferença e a negligência costumam causar muito mais danos do que a aversão total.	J. K. Rowling
When I am silent, I fall into the place where everything is music.	Quando estou em silêncio, caio no lugar onde tudo é música.	Rumi
A Word To The Wise Ain'T Necessary - It'S The Stupid Ones That Need The Advice.	Uma palavra para os sábios não é necessária - são os estúpidos que precisam de conselhos.	Bill Cosby
Always consider your intellect to be lacking; otherwise too much faith in it surely leads to error.	Sempre considere que falta seu intelecto; caso contrário, muita fé nisso certamente leva ao erro.	Ali ibn Abi Talib (R.A)
The minute I heard my first love story, I started looking for you, not knowing how blind that was. Lovers don't finally meet somewhere. They're in each other all along.	No minuto em que ouvi minha primeira história de amor, comecei a procurar por você, sem saber o quão cego isso era. Os amantes não se encontram finalmente em algum lugar. Eles estão um no outro o tempo todo.	Rumi
Most Folks Are As Happy As They Make Up Their Minds To Be.	A maioria das pessoas é tão feliz quanto decide ser.	Abraham Lincoln
As We Look Ahead Into The Next Century, Leaders Will Be Those Who Empower Others.	À medida que olhamos para o próximo século, os líderes serão aqueles que capacitarão os outros.	Bill Gates
Problems are common, but attitude makes the difference.	Os problemas são comuns, mas a atitude faz a diferença.	Abdul Kalam
Nothing In Life Is To Be Feared, It Is Only To Be Understood. Now Is The Time To Understand More, So That We May Fear Less.	Nada na vida deve ser temido, apenas compreendido. Agora é a hora de entender mais, para que possamos temer menos.	Marie Curie
There's a reason I'm known - to bring people to Allah, to God.	Há uma razão pela qual sou conhecido: levar as pessoas a Alá, a Deus.	Muhammad Ali
The Very Essence Of Instinct Is That It'S Followed Independently Of Reason.	A própria essência do instinto é que ele é seguido independentemente da razão.	Charles Darwin
It'S Not What You'Ve Got, It'S What You Use That Makes A Difference.	Não é o que você tem, é o que você usa que faz a diferença.	Zig Ziglar
Silence is the best reply to a fool.	O silêncio é a melhor resposta para um tolo.	Ali ibn Abi Talib (R.A)
Nature Hath Framed Strange Fellows In Her Time.	A natureza criou companheiros estranhos em sua época.	William Shakespeare
No man can have anything better after faith than a woman of righteous character, loving and child-bearing. And no man can have anything worse after unbelief than a sharp-tongued woman of bad character.	Nenhum homem pode ter nada melhor depois da fé do que uma mulher de caráter justo, amorosa e fértil. E nenhum homem pode ter nada pior depois da incredulidade do que uma mulher de língua afiada e mau caráter.	Umar ibn Al-Khattāb (R.A)
Once the seed of faith takes root, it cannot be blown away, even by the strongest wind - Now that's a blessing.	Uma vez que a semente da fé cria raízes, ela não pode ser levada embora, mesmo pelo vento mais forte – isso é uma bênção.	Rumi
Fasting is the first principle of medicine; fast and see the strength of the spirit reveal itself.	O jejum é o primeiro princípio da medicina; rápido e veja a força do espírito se revelar.	Rumi
Sports For Me Is When A Guy Walks Off The Court, And You Really Can'T Tell Whether He Won Or Lost, When He Carries Himself With Pride Either Way.	Esporte para mim é quando um cara sai da quadra e você realmente não consegue dizer se ele ganhou ou perdeu, quando ele se comporta com orgulho de qualquer maneira.	Jim Courier
Poverty is the worst form of death.	A pobreza é a pior forma de morte.	Ali ibn Abi Talib (R.A)
He Who Laughs Best Today, Will Also Laughs Last.	Quem ri melhor hoje, também rirá por último.	Friedrich Nietzsche
He who is not courageous enough to take risks will accomplish nothing in life.	Quem não tem coragem suficiente para correr riscos não realizará nada na vida.	Muhammad Ali
There Are Several Good Protections Against Temptation, But The Surest Is Cowardice.	Existem várias boas proteções contra a tentação, mas a mais certa é a covardia.	Mark Twain
If You Go On With This Nuclear Arms Race, All You Are Going To Do Is Make The Rubble Bounce.	Se você continuar com essa corrida armamentista nuclear, tudo o que você fará é fazer os escombros saltarem.	Winston Churchill
Sleep Is The Best Meditation.	O sono é a melhor meditação.	Dalai Lama
I Am Not Bound To Please Thee With My Answer.	Não sou obrigado a agradar-te com minha resposta.	William Shakespeare
I Can Be Changed By What Happens To Me. But I Refuse To Be Reduced By It.	Posso ser mudado pelo que acontece comigo. Mas me recuso a ser reduzido por isso.	Maya Angelou
We Are Not Trying To Entertain The Critics. I'Ll Take My Chances With The Public.	Não estamos tentando entreter os críticos. Vou me arriscar com o público.	Walt Disney
Everyone's life is a page in the human history irrespective of the position he or she holds or the work he or she performs.	A vida de cada pessoa é uma página da história humana, independentemente da posição que ocupa ou do trabalho que desempenha.	Abdul Kalam
Learn the Arabic language; it will sharpen your wisdom.	Aprenda a língua árabe; isso aguçará sua sabedoria.	Umar ibn Al-Khattāb (R.A)
When wisdom reaches the acme of perfection, it will suppress the vicious instincts and injurious desires.	Quando a sabedoria atingir o ápice da perfeição, ela suprimirá os instintos viciosos e os desejos prejudiciais.	Ali ibn Abi Talib (R.A)
Thunder Is Good, Thunder Is Impressive; But It Is Lightning That Does The Work.	O trovão é bom, o trovão é impressionante; Mas é o relâmpago que faz o trabalho.	Mark Twain
Your Time Is Limited, So Don'T Waste It Living Someone Else'S Life.	Seu tempo é limitado, então não o desperdice vivendo a vida de outra pessoa.	Steve Jobs
Peace Is The Virtue Of Civilization. War Is Its Crime.	A paz é a virtude da civilização. A guerra é o seu crime.	Victor Hugo
We Are All Alike, On The Inside.	Somos todos iguais, por dentro.	Mark Twain
An Appeaser Is One Who Feeds A Crocodile, Hoping It Will Eat Him Last.	Um apaziguador é aquele que alimenta um crocodilo, esperando que ele o coma por último.	Winston Churchill
To My Mind The Old Masters Are Not Art; Their Value Is In Their Scarcity.	Na minha opinião, os velhos mestres não são arte; Seu valor está na escassez.	Thomas A. Edison
When It Is Obvious That The Goals Cannot Be Reached, Don'T Adjust The Goals, Adjust The Action Steps.	Quando for óbvio que as metas não podem ser alcançadas, não ajuste as metas, ajuste as etapas da ação.	Confucius
Mickey Mouse Is, To Me, A Symbol Of Independence. He Was A Means To An End.	Mickey Mouse é, para mim, um símbolo de independência. Ele era um meio para um fim.	Walt Disney
Fear Allah, for that is fortune; indifference to Allah is misfortune.	Temei a Allah, pois isso é fortuna; indiferença a Allah é infortúnio.	Umar ibn Al-Khattāb (R.A)
These pains you feel are messengers. Listen to them.	Essas dores que você sente são mensageiras. Ouça-os.	Rumi
Everything Has Its Limit - Iron Ore Cannot Be Educated Into Gold.	Tudo tem seu limite - o minério de ferro não pode ser transformado em ouro.	Mark Twain
Be like a flower that gives its fragrance even to the hand that crushed it.	Seja como uma flor que dá fragrância até à mão que a esmagou.	Ali ibn Abi Talib (R.A)
When you do things from your soul, you feel a river moving in you, a joy.	Quando você faz as coisas com a alma, você sente um rio se movendo em você, uma alegria.	Rumi
We are a people whom Allah gave might and glory to through Islam, so we will never seek glory through anything else.	Somos um povo a quem Allah deu poder e glória através do Islão, por isso nunca procuraremos glória através de qualquer outra coisa.	Umar ibn Al-Khattāb (R.A)
It Is Not The Employer Who Pays The Wages. Employers Only Handle The Money. It Is The Customer Who Pays The Wages.	Não é o empregador quem paga os salários. Os empregadores só lidam com o dinheiro. É o cliente quem paga o salário.	Henry Ford
Piety is the most solid goodness, and the vilest of what is evil is vice.	A piedade é a bondade mais sólida, e o mais vil do mal é o vício.	Abu Bakr (R.A)
Float like a butterfly, sting like a bee.	Flutue como uma borboleta, pique como uma abelha.	Muhammad Ali
I'm pretty as a girl.	Sou bonita como uma menina.	Muhammad Ali
Russia Is A Riddle Wrapped In A Mystery Inside An Enigma.	A Rússia é um enigma envolto em um mistério dentro de um enigma.	Winston Churchill
Every Time You Smile At Someone, It Is An Action Of Love, A Gift To That Person, A Beautiful Thing.	Cada vez que você sorri para alguém, é uma ação de amor, um presente para essa pessoa, uma coisa linda.	Mother Teresa
Do not be like those on whom advice has no effect and who require punishment to correct themselves.	Não seja como aqueles para quem os conselhos não têm efeito e que precisam de punição para se corrigirem.	Ali ibn Abi Talib (R.A)
A calamity does not descend except due to a sin and it is not lifted except with repentance.	Uma calamidade não ocorre exceto devido a um pecado e não é eliminada exceto com arrependimento.	Ali ibn Abi Talib (R.A)
The Undiscovered Country From Whose Bourn No Traveler Returns.	O país desconhecido de cujo Bourn nenhum viajante retorna.	William Shakespeare
A Fool can become a Genius when he understands he is a Fool but. A Genius can become a Fool when he understands he is a Genius.	Um tolo pode se tornar um gênio quando entende que é um tolo, mas. Um Gênio pode se tornar um Tolo quando entende que é um Gênio.	Abdul Kalam
Opportunity Is Missed By Most People Because It Is Dressed In Overalls And Looks Like Work.	A maioria das pessoas perde a oportunidade porque está vestida de macacão e parece trabalho.	Thomas A. Edison
There Is More Treasure In Books Than In All The Pirate'S Loot On Treasure Island.	Há mais tesouros nos livros do que em todos os saques dos piratas na Ilha do Tesouro.	Walt Disney
Often it isn't the mountains ahead that wear you out, it's the little pebble in your shoe.	Muitas vezes não são as montanhas à frente que nos desgastam, é a pedrinha no nosso sapato.	Muhammad Ali
Renouncing the worldly pleasures is a comfort for both the human heart and body.	Renunciar aos prazeres mundanos é um conforto tanto para o coração quanto para o corpo humano.	Umar ibn Al-Khattāb (R.A)
That all you got, George?	Isso é tudo que você tem, George?	Muhammad Ali
No pork, soda pop, cigarettes, alcohol - ever!	Nada de carne de porco, refrigerante, cigarros, álcool - nunca!	Muhammad Ali
We Make War That We May Live In Peace.	Fazemos guerra para que possamos viver em paz.	Aristotle
The Real Problem Is Not Why Some Pious, Humble, Believing People Suffer, But Why Some Do Not.	O verdadeiro problema não é por que algumas pessoas piedosas, humildes e crentes sofrem, mas por que algumas não sofrem.	C. S. Lewis
It's a dare. Impossible is potential. Impossible is temporary. Impossible is nothing.	É um desafio. Impossível é potencial. Impossível é temporário. Nada é impossível.	Muhammad Ali
One who is mild rather than forceful has greater capacity for outreach.	Aquele que é brando, em vez de enérgico, tem maior capacidade de evangelização.	Ali ibn Abi Talib (R.A)
The Time Is Always Right To Do What Is Right.	A hora é sempre certa para fazer o que é certo.	Martin Luther King  Jr.
Love Begins By Taking Care Of The Closest Ones - The Ones At Home.	O amor começa cuidando dos mais próximos – os que estão em casa.	Mother Teresa
The Best Way To Know God Is To Love Many Things.	A melhor maneira de conhecer a Deus é amar muitas coisas.	Vincent Van Gogh
I Like A Man Who Grins When He Fights.	Gosto de um homem que sorri quando luta.	Winston Churchill
